date_key,full_date,year,quarter,month,month_name,week_of_year,total_orders,delivered_orders,gross_revenue,net_revenue,avg_order_value,total_shipments,delivered_shipments,on_time_shipments,sla_breach_shipments,sla_breach_pct,shipping_cost,avg_shipping_cost,avg_transit_days,avg_delay_days
20250313,2025-03-13,2025,1,3,March,11,273,223,622453.08,566080.43,2073.55,227,187,175,12,5.29,43531.5,191.77,4.84,-0.03
20230813,2023-08-13,2023,3,8,August,32,315,256,733103.66,668817.14,2123.23,280,235,216,19,6.79,58306.13,208.24,4.96,-0.01
20220311,2022-03-11,2022,1,3,March,10,258,195,704549.38,627622.46,2432.65,255,214,191,23,9.02,51637.06,202.5,4.82,0.03
20240930,2024-09-30,2024,3,9,September,40,297,241,692860.08,623969.67,2100.91,294,261,239,23,7.82,57151.95,194.39,4.8,0.04
20240919,2024-09-19,2024,3,9,September,38,314,242,722993.01,651343.66,2074.34,306,265,240,26,8.5,61451.47,200.82,5.1,0.08
20240110,2024-01-10,2024,1,1,January,2,243,196,610751.98,547721.55,2254.0,216,184,173,11,5.09,44193.67,204.6,5.41,-0.06
20240422,2024-04-22,2024,2,4,April,17,290,232,717010.16,649490.53,2239.62,254,214,198,18,7.09,50360.87,198.27,5.0,-0.01
20240320,2024-03-20,2024,1,3,March,12,242,196,604578.14,546317.88,2257.51,216,177,166,11,5.09,45728.63,211.71,5.24,-0.03
20251120,2025-11-20,2025,4,11,November,47,724,590,1711066.43,1546860.65,2136.55,665,549,497,53,7.97,129980.23,195.46,4.94,0.02
20251020,2025-10-20,2025,4,10,October,43,532,434,1274613.58,1153541.62,2168.31,526,446,412,37,7.03,103919.96,197.57,4.94,-0.03
20220412,2022-04-12,2022,2,4,April,15,259,207,675557.18,619200.35,2390.73,246,211,188,23,9.35,46940.38,190.81,5.04,0.08
20221230,2022-12-30,2022,4,12,December,52,441,352,1066356.01,962972.09,2183.61,490,415,372,44,8.98,94276.95,192.4,4.76,0.04
20250616,2025-06-16,2025,2,6,June,25,242,190,554808.44,509269.01,2104.42,256,226,205,22,8.59,50431.92,197.0,4.85,0.05
20220908,2022-09-08,2022,3,9,September,36,313,243,755002.25,675905.45,2159.44,307,255,235,21,6.84,54120.73,176.29,4.64,-0.06
20230912,2023-09-12,2023,3,9,September,37,328,256,784066.43,704326.7,2147.34,309,256,238,19,6.15,59720.16,193.27,5.09,-0.05
20250705,2025-07-05,2025,3,7,July,27,264,211,680262.02,621600.24,2354.55,265,222,205,17,6.42,52320.52,197.44,5.04,-0.04
20221209,2022-12-09,2022,4,12,December,49,450,380,1078517.3,974438.58,2165.42,440,364,340,26,5.91,86643.51,196.92,4.97,0.02
20240908,2024-09-08,2024,3,9,September,36,296,242,764169.89,699340.8,2362.64,317,261,237,26,8.2,64641.07,203.92,5.14,0.06
20250819,2025-08-19,2025,3,8,August,34,269,214,655532.9,593137.32,2204.97,273,222,204,20,7.33,50920.21,186.52,4.62,0.06
20250131,2025-01-31,2025,1,1,January,5,262,210,740911.71,676766.35,2583.08,224,185,169,16,7.14,42101.79,187.95,4.67,-0.01
20250728,2025-07-28,2025,3,7,July,31,279,224,637087.93,578262.37,2072.62,259,218,204,16,6.18,50709.82,195.79,4.83,-0.03
20250724,2025-07-24,2025,3,7,July,30,287,248,705482.81,649158.93,2261.88,286,247,231,16,5.59,55868.38,195.34,4.8,-0.02
20241203,2024-12-03,2024,4,12,December,49,475,384,1183026.02,1060550.3,2232.74,516,437,402,38,7.36,105281.76,204.03,4.9,-0.01
20250721,2025-07-21,2025,3,7,July,30,282,237,747053.41,684934.02,2428.84,284,243,232,11,3.87,53703.78,189.1,4.52,0.0
20230612,2023-06-12,2023,2,6,June,24,272,220,693165.74,621495.9,2284.91,245,201,184,18,7.35,46713.19,190.67,4.71,0.0
20220331,2022-03-31,2022,1,3,March,13,285,234,695679.22,631242.01,2214.88,237,201,186,15,6.33,48791.76,205.87,5.17,-0.03
20230217,2023-02-17,2023,1,2,February,7,197,159,487567.49,443660.65,2252.08,200,166,155,12,6.0,42741.67,213.71,5.48,-0.04
20220514,2022-05-14,2022,2,5,May,19,261,210,611544.5,551394.87,2112.62,264,228,209,19,7.2,52696.82,199.61,5.04,0.0
20240912,2024-09-12,2024,3,9,September,37,312,257,849895.34,770977.04,2471.08,316,271,258,13,4.11,62312.93,197.19,4.81,-0.03
20230520,2023-05-20,2023,2,5,May,20,248,206,634225.49,576672.27,2325.29,266,225,207,19,7.14,52269.73,196.5,5.07,0.0
20220428,2022-04-28,2022,2,4,April,17,307,254,830754.02,758337.84,2470.16,241,209,185,24,9.96,45644.1,189.39,4.68,0.04
20251014,2025-10-14,2025,4,10,October,42,559,466,1222113.07,1112762.48,1990.63,577,485,447,39,6.76,115158.98,199.58,4.77,0.02
20220903,2022-09-03,2022,3,9,September,35,307,262,740279.88,678427.43,2209.86,297,254,229,26,8.75,58654.86,197.49,4.81,0.0
20250219,2025-02-19,2025,1,2,February,8,249,202,613516.79,551155.57,2213.48,192,161,150,12,6.25,37759.77,196.67,5.23,0.03
20240310,2024-03-10,2024,1,3,March,10,249,202,696590.08,628523.63,2524.19,252,220,199,21,8.33,51708.78,205.19,5.19,0.1
20250805,2025-08-05,2025,3,8,August,32,279,232,634720.84,569294.22,2040.48,292,241,214,27,9.25,56880.38,194.8,5.06,0.02
20220917,2022-09-17,2022,3,9,September,37,306,254,725360.36,660751.5,2159.32,282,250,232,18,6.38,51911.66,184.08,4.74,-0.06
20251001,2025-10-01,2025,4,10,October,40,561,460,1330545.72,1212632.68,2161.56,368,313,286,28,7.61,69722.77,189.46,4.8,0.07
20240728,2024-07-28,2024,3,7,July,30,280,231,631441.28,577420.89,2062.22,278,237,220,17,6.12,52453.28,188.68,5.0,-0.07
20240815,2024-08-15,2024,3,8,August,33,285,231,723204.33,656685.81,2304.16,289,242,223,20,6.92,58966.62,204.04,5.09,-0.01
20230211,2023-02-11,2023,1,2,February,6,213,167,544347.81,497022.51,2333.44,200,172,164,10,5.0,40309.4,201.55,5.03,-0.06
20230629,2023-06-29,2023,2,6,June,26,271,228,690389.75,621278.22,2292.54,230,191,177,15,6.52,44200.18,192.17,4.92,-0.07
20230403,2023-04-03,2023,2,4,April,14,254,207,572318.18,520953.72,2051.0,248,199,181,18,7.26,46667.45,188.18,4.89,0.03
20220909,2022-09-09,2022,3,9,September,36,315,248,812937.51,742453.51,2357.0,306,251,234,19,6.21,61709.68,201.67,4.81,-0.02
20230628,2023-06-28,2023,2,6,June,26,244,210,553554.77,500320.35,2050.49,251,209,195,15,5.98,49825.79,198.51,4.94,-0.06
20221029,2022-10-29,2022,4,10,October,43,569,468,1459576.36,1322957.67,2325.06,552,462,425,37,6.7,106485.57,192.91,4.8,-0.02
20230625,2023-06-25,2023,2,6,June,25,251,201,665583.62,602771.06,2401.48,248,212,194,18,7.26,48703.86,196.39,4.96,0.0
20240112,2024-01-12,2024,1,1,January,2,209,168,520121.33,475046.79,2272.95,226,195,181,14,6.19,44313.2,196.08,4.96,-0.01
20250103,2025-01-03,2025,1,1,January,1,235,199,553435.92,503279.21,2141.61,245,206,194,14,5.71,48369.25,197.43,5.0,-0.07
20220310,2022-03-10,2022,1,3,March,10,252,205,636582.91,578060.03,2293.89,239,199,187,12,5.02,48186.99,201.62,4.83,-0.01
20220901,2022-09-01,2022,3,9,September,35,286,230,723586.15,650937.22,2276.0,294,247,233,14,4.76,54952.03,186.91,4.71,-0.01
20240706,2024-07-06,2024,3,7,July,27,285,233,763389.48,697819.57,2448.49,284,240,209,32,11.27,55527.32,195.52,5.15,0.12
20230610,2023-06-10,2023,2,6,June,23,260,207,683305.67,607469.27,2336.42,237,195,186,9,3.8,47642.53,201.02,4.64,-0.05
20240607,2024-06-07,2024,2,6,June,23,284,232,721989.63,646863.81,2277.69,264,218,197,21,7.95,49674.0,188.16,4.86,0.05
20240330,2024-03-30,2024,1,3,March,13,211,173,495932.19,460680.77,2183.32,277,241,221,22,7.94,57784.15,208.61,5.14,-0.02
20230821,2023-08-21,2023,3,8,August,34,277,226,751911.96,672861.92,2429.1,283,234,222,14,4.95,58388.3,206.32,5.06,-0.07
20250513,2025-05-13,2025,2,5,May,20,274,222,685844.68,617848.22,2254.92,272,235,210,25,9.19,49475.03,181.89,5.02,-0.07
20250319,2025-03-19,2025,1,3,March,12,241,190,629942.46,569489.57,2363.03,264,217,202,16,6.06,51717.14,195.9,4.77,-0.06
20220420,2022-04-20,2022,2,4,April,16,259,216,672603.29,603436.52,2329.87,254,220,202,18,7.09,49613.85,195.33,4.75,-0.04
20230713,2023-07-13,2023,3,7,July,28,285,240,740907.38,666879.46,2339.93,281,238,227,11,3.91,53378.01,189.96,4.89,-0.07
20230925,2023-09-25,2023,3,9,September,39,328,263,894604.23,809143.45,2466.9,301,253,230,23,7.64,61894.08,205.63,4.92,0.01
20250125,2025-01-25,2025,1,1,January,4,206,169,558599.06,503056.58,2442.02,206,176,159,18,8.74,41995.28,203.86,5.03,0.05
20240515,2024-05-15,2024,2,5,May,20,248,206,665199.74,590910.12,2382.7,249,205,196,10,4.02,52290.14,210.0,4.93,-0.19
20230315,2023-03-15,2023,1,3,March,11,241,198,643641.21,586695.97,2434.42,221,186,172,15,6.79,45366.11,205.28,5.25,0.02
20240513,2024-05-13,2024,2,5,May,20,310,249,710399.19,641831.48,2070.42,273,232,214,18,6.59,54045.04,197.97,4.62,-0.05
20250323,2025-03-23,2025,1,3,March,12,264,217,676704.92,602477.88,2282.11,235,191,180,11,4.68,44017.23,187.31,4.64,-0.06
20240115,2024-01-15,2024,1,1,January,3,228,176,542675.4,492440.99,2159.83,250,208,190,21,8.4,48320.64,193.28,5.0,0.06
20221113,2022-11-13,2022,4,11,November,45,680,551,1666744.24,1501760.46,2208.47,675,564,513,52,7.7,128607.08,190.53,4.9,0.03
20220213,2022-02-13,2022,1,2,February,6,227,204,602367.98,540418.67,2380.7,224,180,166,15,6.7,41513.83,185.33,4.71,0.05
20230418,2023-04-18,2023,2,4,April,16,256,206,607947.62,545575.07,2131.15,255,216,197,21,8.24,47252.21,185.3,4.67,0.0
20220316,2022-03-16,2022,1,3,March,11,241,206,637307.81,580829.0,2410.08,253,214,200,14,5.53,56000.05,221.34,5.35,-0.01
20220221,2022-02-21,2022,1,2,February,8,222,188,620805.79,558461.85,2515.59,215,181,173,8,3.72,42236.15,196.45,4.85,-0.02
20220517,2022-05-17,2022,2,5,May,20,292,227,800586.95,728687.71,2495.51,296,252,232,20,6.76,60700.06,205.07,4.96,-0.05
20250329,2025-03-29,2025,1,3,March,13,262,213,615626.99,554623.32,2116.88,229,184,171,15,6.55,41774.57,182.42,4.84,-0.03
20230820,2023-08-20,2023,3,8,August,33,278,225,748870.8,688123.43,2475.26,274,230,216,14,5.11,54357.12,198.38,4.78,-0.04
20220719,2022-07-19,2022,3,7,July,29,343,278,835434.99,765692.78,2232.34,259,209,193,18,6.95,50089.04,193.39,4.95,-0.05
20250501,2025-05-01,2025,2,5,May,18,253,213,619770.28,552650.52,2184.39,282,238,219,19,6.74,55128.77,195.49,4.96,0.05
20240517,2024-05-17,2024,2,5,May,20,270,228,712269.44,646567.41,2394.69,267,218,200,18,6.74,53683.07,201.06,5.15,0.02
20240317,2024-03-17,2024,1,3,March,11,243,203,662412.65,605408.13,2491.39,235,195,184,11,4.68,50198.5,213.61,5.39,-0.1
20250708,2025-07-08,2025,3,7,July,28,303,240,709413.18,642645.5,2120.94,280,239,216,23,8.21,56149.43,200.53,4.76,0.02
20250621,2025-06-21,2025,2,6,June,25,275,223,645737.57,581878.52,2115.92,282,237,215,22,7.8,56115.16,198.99,5.04,-0.06
20240404,2024-04-04,2024,2,4,April,14,291,252,670845.73,613049.26,2106.7,256,211,192,20,7.81,50558.69,197.49,5.15,0.03
20250320,2025-03-20,2025,1,3,March,12,244,203,652351.77,588875.38,2413.42,217,171,154,19,8.76,44925.97,207.03,5.54,0.1
20230208,2023-02-08,2023,1,2,February,6,197,161,570228.83,511561.99,2596.76,210,178,159,20,9.52,43323.0,206.3,5.03,0.03
20230420,2023-04-20,2023,2,4,April,16,264,212,654020.5,590063.2,2235.09,268,225,203,22,8.21,53784.91,200.69,4.82,0.02
20220629,2022-06-29,2022,2,6,June,26,282,239,757541.18,687306.15,2437.26,263,220,206,14,5.32,53267.8,202.54,4.85,-0.0
20240301,2024-03-01,2024,1,3,March,9,231,186,641380.67,584774.62,2531.49,219,185,170,16,7.31,43563.69,198.92,4.79,0.05
20220701,2022-07-01,2022,3,7,July,26,282,225,692856.49,626140.08,2220.35,269,232,212,20,7.43,51758.94,192.41,4.97,0.03
20220622,2022-06-22,2022,2,6,June,25,250,203,648076.53,583355.93,2333.42,256,216,190,26,10.16,51552.95,201.38,5.14,0.06
20250516,2025-05-16,2025,2,5,May,20,268,221,650306.46,580741.16,2166.94,261,217,207,10,3.83,48808.67,187.01,4.77,-0.12
20230727,2023-07-27,2023,3,7,July,30,275,226,660706.24,597527.25,2172.83,297,258,234,24,8.08,61914.05,208.46,5.08,0.01
20220322,2022-03-22,2022,1,3,March,12,251,202,624285.91,563299.17,2244.22,232,201,187,14,6.03,49826.88,214.77,4.98,-0.03
20240628,2024-06-28,2024,2,6,June,26,263,219,597814.55,538371.03,2047.04,273,227,202,27,9.89,54854.66,200.93,4.96,0.05
20220722,2022-07-22,2022,3,7,July,29,266,210,675665.88,617665.97,2322.05,291,246,224,22,7.56,55726.78,191.5,4.87,-0.0
20250522,2025-05-22,2025,2,5,May,21,263,205,681009.79,617512.11,2347.95,252,210,195,15,5.95,52650.72,208.93,5.27,-0.01
20250502,2025-05-02,2025,2,5,May,18,246,198,571470.23,522233.37,2122.9,238,205,191,15,6.3,46497.49,195.37,5.05,-0.04
20230704,2023-07-04,2023,3,7,July,27,309,247,730583.64,665321.35,2153.14,257,224,206,19,7.39,51124.54,198.93,4.91,-0.05
20230316,2023-03-16,2023,1,3,March,11,247,207,549721.15,498634.77,2018.76,223,188,170,18,8.07,42230.1,189.37,4.52,-0.02
