date_key,full_date,year,quarter,month,month_name,week_of_year,total_orders,delivered_orders,gross_revenue,net_revenue,avg_order_value,total_shipments,delivered_shipments,on_time_shipments,shipping_cost,avg_shipping_cost,sla_breach_shipments,sla_breach_pct,avg_transit_days,avg_delay_days
20250902,2025-09-02,2025,3,9,September,36,360,298,957530.18,866863.2499999999,2407.953472222222,299,275,275,60966.229999999996,203.90043478260867,24,8.03,4.913043478260869,0.006688963210702341
20250903,2025-09-03,2025,3,9,September,36,336,277,866458.8499999999,791794.69,2356.5318154761903,309,283,283,59188.05999999999,191.5471197411003,26,8.41,5.1618122977346275,0.06796116504854369
20250904,2025-09-04,2025,3,9,September,36,273,220,721382.5899999999,652577.4600000001,2390.393626373627,292,277,277,58401.640000000014,200.0056164383562,15,5.14,4.863013698630137,-0.017123287671232876
20250905,2025-09-05,2025,3,9,September,36,287,239,752948.4299999999,674829.7000000001,2351.3229965156797,275,250,250,57932.89,210.66505454545455,25,9.09,5.487272727272727,0.10545454545454545
20250906,2025-09-06,2025,3,9,September,36,312,264,716010.0799999998,646052.2200000001,2070.680192307693,273,249,249,49314.57000000001,180.63945054945057,24,8.79,4.989010989010989,0.06593406593406594
20250907,2025-09-07,2025,3,9,September,36,322,272,827997.0000000002,740603.51,2300.0109006211183,271,249,249,52710.33,194.5030627306273,22,8.12,4.970479704797048,0.0959409594095941
20250908,2025-09-08,2025,3,9,September,37,322,259,722881.3499999999,660108.15,2050.0253105590064,288,262,262,56827.970000000016,197.31934027777783,26,9.03,5.159722222222222,0.0798611111111111
20250909,2025-09-09,2025,3,9,September,37,341,277,909480.89,820250.9700000001,2405.4280645161293,274,252,252,51724.7,188.77627737226277,22,8.03,5.0036496350364965,0.029197080291970802
20250910,2025-09-10,2025,3,9,September,37,283,227,706582.1799999999,641551.63,2266.966890459364,276,247,247,51620.12,187.02942028985507,29,10.51,4.7644927536231885,0.13405797101449277
20250911,2025-09-11,2025,3,9,September,37,319,276,698045.33,640751.8699999999,2008.6265517241375,278,254,254,54389.76000000001,195.646618705036,24,8.63,5.125899280575539,0.06474820143884892
20250912,2025-09-12,2025,3,9,September,37,313,258,697477.3600000001,638551.77,2040.1015015974442,275,252,252,48913.62999999999,177.86774545454543,23,8.36,4.927272727272728,0.07636363636363637
20250913,2025-09-13,2025,3,9,September,37,332,278,832096.81,742701.2999999999,2237.0521084337347,277,251,251,57943.520000000004,209.18238267148016,26,9.39,5.014440433212997,0.05054151624548736
20250914,2025-09-14,2025,3,9,September,37,316,257,868514.3699999998,774447.6600000001,2450.7837341772156,312,286,286,68934.10999999999,220.94266025641022,26,8.33,5.458333333333333,0.04487179487179487
20250915,2025-09-15,2025,3,9,September,38,321,261,806320.8,730693.2699999998,2276.303021806853,285,264,264,54527.100000000006,191.32315789473685,21,7.37,4.796491228070176,0.03859649122807018
20250916,2025-09-16,2025,3,9,September,38,344,285,872183.13,790041.5199999998,2296.6323255813945,297,270,270,61134.97000000001,205.84164983164985,27,9.09,5.0673400673400675,0.04713804713804714
20250917,2025-09-17,2025,3,9,September,38,320,242,915597.2300000001,816771.2599999999,2552.4101874999997,312,291,291,62533.649999999994,200.42836538461538,21,6.73,4.9423076923076925,0.022435897435897436
20250918,2025-09-18,2025,3,9,September,38,310,263,833454.39,745406.5700000002,2404.5373225806457,270,248,248,54737.02999999999,202.7297407407407,22,8.15,4.888888888888889,0.011111111111111112
20250919,2025-09-19,2025,3,9,September,38,284,229,717902.54,661520.8499999999,2329.298767605633,308,277,277,58129.89000000001,188.7334090909091,31,10.06,4.915584415584416,0.06493506493506493
20250920,2025-09-20,2025,3,9,September,38,315,257,671525.41,616547.1000000001,1957.2923809523813,263,242,242,54882.84000000001,208.68000000000004,21,7.98,5.098859315589354,0.07984790874524715
20250921,2025-09-21,2025,3,9,September,38,294,239,742778.2299999999,685431.6399999999,2331.4001360544216,260,232,232,53167.310000000005,204.48965384615386,28,10.77,4.903846153846154,0.04230769230769231
20250922,2025-09-22,2025,3,9,September,39,323,257,830491.49,758894.1000000001,2349.5173374613005,284,260,260,59442.34000000001,209.3040140845071,24,8.45,5.056338028169014,0.08450704225352113
20250923,2025-09-23,2025,3,9,September,39,321,247,845120.6099999999,759536.05,2366.1559190031153,289,272,272,58559.89,202.62937716262977,17,5.88,4.996539792387543,-0.020761245674740483
20250924,2025-09-24,2025,3,9,September,39,303,262,702236.14,636605.29,2101.007557755776,286,263,263,53763.05,187.9826923076923,23,8.04,4.744755244755245,0.06293706293706294
20250925,2025-09-25,2025,3,9,September,39,291,247,752649.1600000001,680074.7,2337.0264604810995,277,249,249,55984.02,202.10837545126353,28,10.11,5.021660649819495,0.06498194945848375
20250926,2025-09-26,2025,3,9,September,39,302,246,783543.9699999999,702627.3899999999,2326.5807615894037,263,241,241,50515.64,192.07467680608366,22,8.37,4.859315589353612,0.07984790874524715
20250927,2025-09-27,2025,3,9,September,39,300,245,758130.01,687625.4999999998,2292.084999999999,271,246,246,52304.64,193.0060516605166,24,8.86,5.118081180811808,0.07011070110701106
20250928,2025-09-28,2025,3,9,September,39,307,259,739630.8700000001,667993.5099999999,2175.8746254071657,248,230,230,45122.689999999995,181.94633064516128,18,7.26,4.649193548387097,0.008064516129032258
20250929,2025-09-29,2025,3,9,September,40,303,254,755433.0,694562.34,2292.2849504950495,292,272,272,63859.32,218.69630136986302,20,6.85,5.195205479452055,-0.03424657534246575
20250930,2025-09-30,2025,3,9,September,40,292,253,704245.65,642374.0000000002,2199.9109589041104,275,261,261,55872.46000000001,203.17258181818184,14,5.09,4.68,-0.01818181818181818
20251001,2025-10-01,2025,4,10,October,40,561,460,1330545.7199999997,1212632.6799999997,2161.5555793226376,317,300,300,61619.74999999999,194.3840694006309,17,5.36,4.7760252365930596,-0.03785488958990536
20251002,2025-10-02,2025,4,10,October,40,533,435,1299351.48,1168898.7799999998,2193.0558724202624,423,393,393,84618.08,200.04274231678488,30,7.09,5.047281323877068,0.002364066193853428
20251003,2025-10-03,2025,4,10,October,40,622,536,1441187.0100000002,1307033.19,2101.3395337620577,466,433,433,91347.62,196.0249356223176,33,7.08,4.860515021459228,0.03862660944206009
20251004,2025-10-04,2025,4,10,October,40,548,450,1404836.1699999995,1277799.3499999999,2331.750638686131,517,478,478,102734.76999999999,198.7132882011605,39,7.54,4.965183752417795,0.025145067698259187
20251005,2025-10-05,2025,4,10,October,40,568,472,1335564.56,1215503.34,2139.9706690140847,530,487,487,102393.08999999998,193.19450943396222,43,8.11,4.913207547169812,0.018867924528301886
20251006,2025-10-06,2025,4,10,October,41,568,466,1530342.4399999997,1389100.4999999998,2445.5994718309853,471,432,432,94680.81,201.0208280254777,39,8.28,4.951167728237792,0.044585987261146494
20251007,2025-10-07,2025,4,10,October,41,588,478,1521580.5699999998,1370656.7,2331.0488095238093,550,509,509,101875.92000000001,185.22894545454548,41,7.45,4.783636363636363,0.05272727272727273
20251008,2025-10-08,2025,4,10,October,41,607,504,1480878.0899999999,1349277.17,2222.8618945634266,524,486,486,100908.54000000001,192.5735496183206,38,7.25,4.811068702290076,0.04007633587786259
20251009,2025-10-09,2025,4,10,October,41,553,454,1384187.16,1237277.8299999996,2237.3920976491854,526,479,479,107863.94,205.0645247148289,47,8.94,5.055133079847908,0.024714828897338403
20251010,2025-10-10,2025,4,10,October,41,515,406,1264292.54,1131150.0499999998,2196.4078640776697,485,451,451,99672.52000000002,205.51035051546395,34,7.01,4.880412371134021,0.030927835051546393
20251011,2025-10-11,2025,4,10,October,41,550,455,1451613.0799999996,1301262.0299999998,2365.9309636363632,513,480,480,98734.48000000001,192.464873294347,33,6.43,4.795321637426901,-0.003898635477582846
20251012,2025-10-12,2025,4,10,October,41,561,457,1339768.99,1204462.9700000002,2146.992816399287,471,431,431,96558.4,205.0072186836518,40,8.49,4.980891719745223,0.055201698513800426
20251013,2025-10-13,2025,4,10,October,42,556,457,1410812.9,1287433.05,2315.5270683453236,473,437,437,90281.01999999999,190.8689640591966,36,7.61,5.014799154334038,0.0021141649048625794
20251014,2025-10-14,2025,4,10,October,42,559,466,1222113.0700000003,1112762.48,1990.6305545617174,514,474,474,99122.8,192.84591439688717,40,7.78,4.77431906614786,0.07976653696498054
20251015,2025-10-15,2025,4,10,October,42,504,422,1252209.3699999996,1135045.3399999999,2252.074087301587,496,455,455,102291.72,206.23330645161292,41,8.27,5.116935483870968,0.04233870967741935
20251016,2025-10-16,2025,4,10,October,42,550,459,1307850.6700000002,1179966.3800000001,2145.3934181818186,495,457,457,95436.1,192.80020202020202,38,7.68,4.836363636363636,0.0
20251017,2025-10-17,2025,4,10,October,42,569,469,1421674.9599999997,1299515.86,2283.8591564147628,460,415,415,89051.88000000002,193.5910434782609,45,9.78,5.05,0.07173913043478261
20251018,2025-10-18,2025,4,10,October,42,532,437,1311763.6800000002,1189354.38,2235.628533834586,494,448,448,96899.63000000002,196.15309716599194,46,9.31,5.137651821862348,0.06275303643724696
20251019,2025-10-19,2025,4,10,October,42,553,465,1354490.74,1216961.0599999996,2200.6529113924043,489,446,446,96708.12000000001,197.7671165644172,43,8.79,5.188139059304704,0.09611451942740286
20251020,2025-10-20,2025,4,10,October,43,532,434,1274613.58,1153541.62,2168.311315789474,481,449,449,92096.78999999998,191.46941787941785,32,6.65,4.893970893970894,0.04573804573804574
20251021,2025-10-21,2025,4,10,October,43,545,451,1374306.77,1257461.3299999996,2307.268495412843,471,424,424,94670.93000000002,200.99985138004251,47,9.98,5.053078556263269,0.07218683651804671
20251022,2025-10-22,2025,4,10,October,43,558,464,1380870.37,1255151.1700000004,2249.374856630825,514,467,467,101837.66,198.12774319066148,47,9.14,4.966926070038911,0.0622568093385214
20251023,2025-10-23,2025,4,10,October,43,569,450,1325767.9300000002,1210305.4499999997,2127.0746045694195,487,452,452,94748.6,194.55564681724846,35,7.19,4.9958932238193015,0.053388090349075976
20251024,2025-10-24,2025,4,10,October,43,577,483,1418220.98,1296129.6400000001,2246.3251993067593,485,450,450,92985.10999999999,191.72187628865976,35,7.22,4.896907216494846,0.01443298969072165
20251025,2025-10-25,2025,4,10,October,43,534,449,1343366.6099999999,1228216.96,2300.0317602996256,528,481,481,101319.70999999999,191.89339015151515,47,8.9,4.988636363636363,0.05113636363636364
20251026,2025-10-26,2025,4,10,October,43,574,467,1403379.6199999999,1270629.33,2213.639947735192,518,478,478,105124.07,202.9422200772201,40,7.72,4.826254826254826,0.032818532818532815
20251027,2025-10-27,2025,4,10,October,44,570,461,1416551.0999999999,1298400.1199999996,2277.8949473684206,504,462,462,100960.42000000001,200.31829365079366,42,8.33,5.011904761904762,0.03968253968253968
20251028,2025-10-28,2025,4,10,October,44,570,478,1489357.4999999998,1358159.12,2382.735298245614,499,469,469,99686.18000000001,199.77190380761525,30,6.01,5.036072144288577,0.03006012024048096
20251029,2025-10-29,2025,4,10,October,44,588,469,1420928.5300000005,1291024.45,2195.61981292517,509,474,474,99640.15999999999,195.756699410609,35,6.88,5.013752455795678,0.0137524557956778
20251030,2025-10-30,2025,4,10,October,44,580,490,1352613.2199999997,1239360.1099999999,2136.827775862069,541,494,494,108760.3,201.03567467652496,47,8.69,4.992606284658041,0.06284658040665435
20251031,2025-10-31,2025,4,10,October,44,546,446,1359175.9700000002,1244019.7300000002,2278.4244139194143,507,464,464,99463.51,196.18049309664693,43,8.48,4.828402366863905,0.047337278106508875
20251101,2025-11-01,2025,4,11,November,44,760,621,1850299.0500000005,1675281.0000000005,2204.3171052631583,532,485,485,105815.79000000001,198.90186090225566,47,8.83,5.022556390977444,0.07330827067669173
20251102,2025-11-02,2025,4,11,November,44,701,565,1740215.05,1584795.63,2260.7640941512122,635,590,590,129792.74000000002,204.39801574803153,45,7.09,5.1070866141732285,0.03622047244094488
20251103,2025-11-03,2025,4,11,November,45,764,622,1862748.87,1693331.85,2216.4029450261783,662,607,607,129074.16999999998,194.97608761329303,55,8.31,4.900302114803625,0.015105740181268883
20251104,2025-11-04,2025,4,11,November,45,707,588,1753025.48,1599356.6400000001,2262.1734653465346,662,620,620,134579.28000000003,203.29196374622362,42,6.34,4.962235649546828,-0.010574018126888218
20251105,2025-11-05,2025,4,11,November,45,709,587,1693241.5900000008,1523874.69,2149.329605077574,666,604,604,129605.98999999996,194.60358858858854,62,9.31,5.081081081081081,0.05105105105105105
20251106,2025-11-06,2025,4,11,November,45,672,550,1577670.7799999998,1438971.2700000003,2141.3262946428576,624,568,568,121381.68999999997,194.52193910256406,55,8.81,5.0576923076923075,0.06570512820512821
20251107,2025-11-07,2025,4,11,November,45,691,570,1670389.2199999997,1520500.48,2200.4348480463095,585,543,543,112986.89999999997,193.13999999999993,42,7.18,4.953846153846154,0.039316239316239315
20251108,2025-11-08,2025,4,11,November,45,698,572,1879934.98,1700162.2499999995,2435.7625358166183,659,609,609,126181.60999999999,191.4743702579666,49,7.44,4.849772382397572,0.03186646433990895
20251109,2025-11-09,2025,4,11,November,45,712,566,1691209.76,1544581.4600000002,2169.3559831460675,652,593,593,128175.98999999999,196.58894171779139,59,9.05,5.0184049079754605,0.023006134969325152
20251110,2025-11-10,2025,4,11,November,46,739,622,1853739.58,1693006.5499999998,2290.9425575101486,637,590,590,124941.40999999997,196.14036106750387,47,7.38,4.990580847723705,0.02197802197802198
20251111,2025-11-11,2025,4,11,November,46,730,615,1856676.9000000006,1677181.8000000003,2297.5093150684934,652,600,600,131017.65999999996,200.9473312883435,52,7.98,4.967791411042945,0.04754601226993865
20251112,2025-11-12,2025,4,11,November,46,719,569,1807687.5099999995,1650714.8400000005,2295.8481780250354,661,611,611,127658.89,193.12993948562783,50,7.56,4.809379727685325,0.025718608169440244
20251113,2025-11-13,2025,4,11,November,46,701,588,1742320.12,1585351.7499999998,2261.557417974322,629,578,578,123609.83000000003,196.518012718601,51,8.11,5.031796502384737,0.06995230524642289
20251114,2025-11-14,2025,4,11,November,46,716,584,1597713.7200000002,1441384.49,2013.1068296089386,621,561,561,119811.84999999999,192.93373590982284,60,9.66,4.9549114331723025,0.09500805152979067
20251115,2025-11-15,2025,4,11,November,46,711,583,1716558.9699999997,1559532.4599999997,2193.435246132208,654,600,600,129000.47,197.2484250764526,54,8.26,4.996941896024465,0.03363914373088685
20251116,2025-11-16,2025,4,11,November,46,722,614,1837743.7500000002,1674835.4100000006,2319.716634349031,670,627,627,135934.66,202.88755223880597,43,6.42,5.016417910447761,-0.0014925373134328358
20251117,2025-11-17,2025,4,11,November,47,702,583,1787869.91,1622987.0700000003,2311.9473931623934,654,604,604,125967.29999999999,192.61055045871558,50,7.65,4.992354740061162,0.0290519877675841
20251118,2025-11-18,2025,4,11,November,47,747,623,1855737.5300000003,1678355.7699999996,2246.794872824631,658,608,608,130100.62,197.72130699088146,50,7.6,4.996960486322188,0.019756838905775075
20251119,2025-11-19,2025,4,11,November,47,678,558,1628500.6999999993,1475527.65,2176.2944690265485,605,548,548,120259.73000000001,198.7764132231405,57,9.42,4.819834710743802,0.04628099173553719
20251120,2025-11-20,2025,4,11,November,47,724,590,1711066.4299999997,1546860.6500000001,2136.547859116022,650,614,614,125941.19,193.75567692307692,36,5.54,4.913846153846154,0.010769230769230769
20251121,2025-11-21,2025,4,11,November,47,713,601,1722237.1599999992,1566549.0099999993,2197.123436185132,668,619,619,132264.77,198.00115269461077,49,7.34,5.06437125748503,0.04341317365269461
20251122,2025-11-22,2025,4,11,November,47,714,582,1835239.7599999998,1661449.27,2326.9597619047618,664,610,610,127280.07999999996,191.68686746987945,54,8.13,4.981927710843373,0.024096385542168676
20251123,2025-11-23,2025,4,11,November,47,690,572,1718954.1400000004,1552760.9700000002,2250.3782173913046,605,556,556,123251.34999999998,203.72123966942144,49,8.1,5.047933884297521,0.04462809917355372
20251124,2025-11-24,2025,4,11,November,48,693,562,1804165.2999999998,1636991.57,2362.1811976911977,613,575,575,123205.68000000001,200.98805872756935,38,6.2,4.928221859706362,0.03425774877650897
20251125,2025-11-25,2025,4,11,November,48,708,587,1909218.3900000006,1732166.2300000004,2446.562471751413,639,594,594,129271.35999999996,202.30259780907662,44,6.89,5.0,0.00782472613458529
20251126,2025-11-26,2025,4,11,November,48,737,592,1794994.06,1626502.8300000005,2206.9237856173686,642,591,591,124747.39000000001,194.31057632398756,50,7.79,4.987538940809969,0.02336448598130841
20251127,2025-11-27,2025,4,11,November,48,744,616,1853845.1500000001,1680240.0100000005,2258.3871102150542,657,592,592,133331.34000000003,202.9396347031964,63,9.59,5.231354642313547,0.1035007610350076
20251128,2025-11-28,2025,4,11,November,48,731,604,1789810.41,1621865.8699999996,2218.694760601915,677,618,618,132280.74,195.3925258493353,59,8.71,5.0,0.04579025110782865
20251129,2025-11-29,2025,4,11,November,48,692,577,1802435.07,1643340.4000000004,2374.7693641618503,638,584,584,123768.95,193.9952194357367,54,8.46,5.0501567398119125,0.05956112852664577
20251130,2025-11-30,2025,4,11,November,48,722,597,1798494.7499999995,1627570.3300000003,2254.252534626039,673,613,613,134836.05999999997,200.35075780089147,60,8.92,5.121842496285289,0.08172362555720654
20251201,2025-12-01,2025,4,12,December,49,485,398,1124890.86,1018326.1099999999,2099.6414639175255,618,566,566,118884.95,192.37046925566344,52,8.41,4.946601941747573,0.05339805825242718
